Time (sec)	L-shell	10 MeV/G	32 MeV/G	100 MeV/G	320 MeV/G	1000 MeV/G	3200 MeV/G	10000 MeV/G	32000 MeV/G	100000 MeV/G	320000 MeV/G
256883705	9.9910	0.008865785	0.000510882	3.26617E-05	2.0916E-06	1.45407E-07	9.29282E-09	5.90747E-10	3.31759E-11	1.87463E-12	9.61436E-14
279274505	9.9938	0.003058783	0.000207159	1.50169E-05	1.04214E-06	7.57429E-08	5.06457E-09	3.45915E-10	2.17022E-11	1.41205E-12	8.56723E-14
274980905	9.9948	0.126725326	0.002048643	4.66501E-05	1.43862E-06	6.78906E-08	3.86909E-09	2.71252E-10	1.96171E-11	1.56984E-12	1.2248E-13
251324705	9.9974	0.001454395	0.000177232	1.90985E-05	1.55668E-06	1.10896E-07	6.76664E-09	4.1975E-10	2.41951E-11	1.46974E-12	8.40306E-14
291509105	9.9990	0.001553407	8.34956E-05	5.28596E-06	3.72203E-07	3.22504E-08	2.89602E-09	2.73017E-10	2.24128E-11	1.62661E-12	8.62224E-14
263506505	10.0000	0.001070799	7.40154E-05	5.75248E-06	4.63421E-07	4.17011E-08	3.53719E-09	2.94659E-10	2.11335E-11	1.45742E-12	8.82083E-14
343923905	10.0004	0.000163964	3.50656E-05	6.88946E-06	1.05427E-06	1.269E-07	1.09484E-08	7.80739E-10	4.3918E-11	2.32284E-12	1.07002E-13
263453105	10.0010	0.030487343	0.00062032	1.74513E-05	6.4748E-07	3.54176E-08	2.29075E-09	1.79294E-10	1.43959E-11	1.27087E-12	1.09344E-13
334803905	10.0024	0.002792941	0.000445601	6.21911E-05	6.2555E-06	4.84753E-07	2.77174E-08	1.42546E-09	6.21916E-11	2.72566E-12	1.08093E-13
297081305	10.0036	0.013947847	0.000632376	3.4176E-05	2.07669E-06	1.57781E-07	1.24313E-08	1.01586E-09	6.84992E-11	3.61929E-12	1.03864E-13
263498705	10.0052	0.013698057	0.000565887	2.32635E-05	9.7383E-07	5.23761E-08	3.15326E-09	2.2547E-10	1.63727E-11	1.30522E-12	1.01023E-13
301333505	10.0082	0.000780584	7.82199E-05	8.42864E-06	8.872E-07	9.53344E-08	8.7755E-09	7.09081E-10	4.36441E-11	2.31174E-12	9.7074E-14
279275105	10.0093	0.000715884	6.30408E-05	5.97956E-06	5.52427E-07	5.26176E-08	4.41376E-09	3.47675E-10	2.30706E-11	1.47037E-12	8.25544E-14
291575105	10.0101	0.013373496	0.000521118	2.44375E-05	1.29743E-06	8.71415E-08	6.10591E-09	4.54403E-10	2.9928E-11	1.8656E-12	9.68643E-14
256829705	10.0103	0.016670228	0.000743546	3.46814E-05	1.55822E-06	8.16034E-08	4.47646E-09	2.82721E-10	1.77924E-11	1.22291E-12	8.10077E-14
263501105	10.0107	0.007885257	0.000412964	1.94532E-05	8.73694E-07	4.87604E-08	3.00723E-09	2.18889E-10	1.61406E-11	1.30441E-12	1.02298E-13
282666905	10.0114	0.00124797	0.000149083	1.79592E-05	1.90809E-06	1.84718E-07	1.4142E-08	9.4559E-10	5.07748E-11	2.57266E-12	1.13113E-13
307155905	10.0115	0.01157221	0.000554391	2.41478E-05	1.02274E-06	5.47828E-08	3.2701E-09	2.31606E-10	1.66499E-11	1.31416E-12	1.00682E-13
242494505	10.0126	0.000134958	1.91405E-05	2.67883E-06	3.24339E-07	3.5546E-08	3.18528E-09	2.62763E-10	1.86149E-11	1.30299E-12	8.27408E-14
242495105	10.0140	0.000167093	2.14809E-05	2.77693E-06	3.18739E-07	3.41067E-08	3.04526E-09	2.53116E-10	1.81606E-11	1.28945E-12	8.3132E-14
263499305	10.0150	0.004216875	0.000336958	1.82032E-05	8.47876E-07	4.78911E-08	2.97441E-09	2.17692E-10	1.6135E-11	1.31026E-12	1.03256E-13
263500505	10.0168	0.011431484	0.000488058	2.07998E-05	8.97174E-07	4.93138E-08	3.0215E-09	2.19283E-10	1.61465E-11	1.30401E-12	1.02239E-13
347299505	10.0182	0.000109992	2.67778E-05	5.8397E-06	9.57531E-07	1.1882E-07	1.03246E-08	7.35032E-10	4.12765E-11	2.1858E-12	1.01119E-13
251318705	10.0184	0.000309535	4.68953E-05	6.04025E-06	5.71847E-07	4.6937E-08	3.35302E-09	2.46149E-10	1.70201E-11	1.24313E-12	8.60961E-14
263499905	10.0185	0.010203563	0.000472715	2.06808E-05	8.95592E-07	4.92083E-08	3.0133E-09	2.18623E-10	1.60963E-11	1.29998E-12	1.01931E-13
318200105	10.0193	0.001974626	0.000162035	1.40178E-05	1.13888E-06	9.33043E-08	6.75191E-09	4.77969E-10	3.0041E-11	1.91104E-12	1.11504E-13
279275705	10.0194	0.000858083	7.48013E-05	6.96279E-06	6.22078E-07	5.66396E-08	4.52991E-09	3.44649E-10	2.25471E-11	1.44844E-12	8.34849E-14
247646105	10.0195	0.000468737	5.65885E-05	7.00844E-06	7.90229E-07	8.41648E-08	7.34705E-09	5.71384E-10	3.62426E-11	2.17311E-12	1.13668E-13
263452505	10.0197	0.00395219	0.000166017	8.39442E-06	4.87022E-07	3.64254E-08	2.94576E-09	2.63402E-10	2.1713E-11	1.65816E-12	9.15218E-14
297024305	10.0200	0.002428418	0.000173134	1.39959E-05	1.19305E-06	1.15393E-07	1.05286E-08	8.97232E-10	5.76467E-11	2.85433E-12	9.17872E-14
251319305	10.0201	0.00201968	0.000162819	1.24948E-05	8.1719E-07	5.43761E-08	3.48578E-09	2.44171E-10	1.66268E-11	1.21715E-12	8.53066E-14
242493905	10.0223	0.000147157	2.05685E-05	2.82572E-06	3.33925E-07	3.5698E-08	3.13768E-09	2.56627E-10	1.82179E-11	1.28856E-12	8.31869E-14
251324105	10.0229	0.007520416	0.000481101	3.11624E-05	1.81223E-06	1.09217E-07	6.25663E-09	3.86645E-10	2.29057E-11	1.45282E-12	8.75954E-14
337683305	10.0233	0.005562813	0.00024695	1.30994E-05	7.83266E-07	5.87929E-08	4.60793E-09	3.81708E-10	2.75388E-11	1.78176E-12	8.69645E-14
251319905	10.0263	0.010900812	0.000485087	2.40632E-05	1.21442E-06	7.13795E-08	4.28037E-09	2.86815E-10	1.87971E-11	1.32839E-12	8.98832E-14
242495705	10.0268	0.00021446	2.4582E-05	2.8946E-06	3.11727E-07	3.23826E-08	2.87477E-09	2.40783E-10	1.75157E-11	1.26326E-12	8.2802E-14
279276305	10.0276	0.000504578	5.18029E-05	5.54963E-06	5.53435E-07	5.40601E-08	4.49813E-09	3.47983E-10	2.28346E-11	1.45978E-12	8.33506E-14
378408305	10.0280	0.005322271	0.000249091	1.38411E-05	8.59674E-07	6.61863E-08	5.25087E-09	4.33524E-10	3.06658E-11	1.92177E-12	9.05606E-14
263451905	10.0322	0.001660299	9.72266E-05	6.55189E-06	4.73195E-07	4.00131E-08	3.32482E-09	2.79774E-10	2.05662E-11	1.45277E-12	8.93983E-14
279276905	10.0331	0.000482235	4.73366E-05	4.92117E-06	4.87155E-07	4.83729E-08	4.15195E-09	3.31531E-10	2.22941E-11	1.44467E-12	8.28612E-14
251317505	10.0337	0.000218119	3.61892E-05	5.18217E-06	5.47405E-07	4.86521E-08	3.62841E-09	2.69828E-10	1.85492E-11	1.33238E-12	9.01365E-14
263507105	10.0341	0.001405223	8.78148E-05	6.28072E-06	4.78245E-07	4.21385E-08	3.60294E-09	3.06434E-10	2.22503E-11	1.51292E-12	8.72978E-14
251320505	10.0350	0.065158069	0.001532694	4.41922E-05	1.50815E-06	7.20471E-08	3.99039E-09	2.6745E-10	1.83344E-11	1.38741E-12	1.02059E-13
279277505	10.0377	0.000493633	4.896E-05	5.10688E-06	5.0174E-07	4.89707E-08	4.11793E-09	3.24072E-10	2.17103E-11	1.41782E-12	8.27522E-14
251323505	10.0404	0.005207828	0.000340901	2.31331E-05	1.4445E-06	9.35498E-08	5.67758E-09	3.64594E-10	2.21471E-11	1.42666E-12	8.69059E-14
242493305	10.0412	0.00017259	2.38116E-05	3.21507E-06	3.70888E-07	3.85756E-08	3.30145E-09	2.64342E-10	1.84653E-11	1.29132E-12	8.26621E-14
263451305	10.0412	0.001166608	7.75151E-05	5.79924E-06	4.50619E-07	3.93784E-08	3.27501E-09	2.71596E-10	1.97644E-11	1.40944E-12	8.97551E-14
359230505	10.0435	0.385483807	0.006505984	0.000143069	3.90443E-06	1.55069E-07	7.2468E-09	4.14872E-10	2.43138E-11	1.58093E-12	9.97072E-14
251321105	10.0439	0.159946765	0.002802794	6.58534E-05	1.97805E-06	8.75764E-08	4.59966E-09	2.96036E-10	1.95838E-11	1.43534E-12	1.02358E-13
279278105	10.0444	0.000505172	4.99495E-05	5.17549E-06	5.02358E-07	4.82898E-08	4.00661E-09	3.13579E-10	2.11065E-11	1.39783E-12	8.33645E-14
263450705	10.0457	0.000913552	6.55509E-05	5.23404E-06	4.27097E-07	3.83903E-08	3.23293E-09	2.68991E-10	1.96028E-11	1.40324E-12	9.00583E-14
263448905	10.0477	0.001085117	7.42252E-05	5.68838E-06	4.49713E-07	3.9656E-08	3.30852E-09	2.74517E-10	2.00034E-11	1.43212E-12	9.18518E-14
263450105	10.0477	0.00088291	6.48373E-05	5.29097E-06	4.4065E-07	4.02884E-08	3.43351E-09	2.86616E-10	2.0731E-11	1.45766E-12	9.10484E-14
263448305	10.0482	0.000906456	6.72865E-05	5.49595E-06	4.50952E-07	4.00378E-08	3.29787E-09	2.69309E-10	1.95004E-11	1.40887E-12	9.25553E-14
263449505	10.0482	0.000878221	6.56835E-05	5.40919E-06	4.48064E-07	4.01621E-08	3.3335E-09	2.73005E-10	1.97051E-11	1.41104E-12	9.14379E-14
334803305	10.0486	0.011337543	0.001128573	0.00010619	7.97526E-06	5.20141E-07	2.72468E-08	1.35954E-09	5.9479E-11	2.66398E-12	1.09211E-13
397499705	10.0502	7.89673E-05	2.03941E-05	4.79376E-06	8.68995E-07	1.20361E-07	1.15177E-08	8.67921E-10	4.9381E-11	2.55049E-12	1.11874E-13
251321705	10.0503	0.105655346	0.002499111	7.00508E-05	2.24842E-06	9.97326E-08	5.10979E-09	3.17704E-10	2.02024E-11	1.42171E-12	9.7177E-14
242496305	10.0507	0.000979735	6.47236E-05	4.80663E-06	3.69661E-07	3.19416E-08	2.63977E-09	2.20582E-10	1.65157E-11	1.2372E-12	8.43741E-14
263447705	10.0512	0.000665193	5.64702E-05	5.1172E-06	4.461E-07	4.01924E-08	3.27332E-09	2.63438E-10	1.89934E-11	1.38588E-12	9.3115E-14
279278705	10.0528	0.000631814	5.81358E-05	5.68862E-06	5.32326E-07	5.04479E-08	4.17815E-09	3.26845E-10	2.18563E-11	1.42698E-12	8.32907E-14
251322305	10.0530	0.066747301	0.001599663	4.87042E-05	1.7993E-06	9.33827E-08	5.61536E-09	3.4433E-10	2.15809E-11	1.48863E-12	8.45739E-14
251316905	10.0546	0.000485317	6.60282E-05	8.1102E-06	7.72421E-07	6.43393E-08	4.56037E-09	3.23928E-10	2.12576E-11	1.45841E-12	9.41038E-14
260508905	10.0546	0.006152236	0.000295369	1.68451E-05	1.07852E-06	8.6237E-08	7.19685E-09	6.30278E-10	4.66762E-11	2.79078E-12	9.35202E-14
282608105	10.0560	0.000364731	6.96285E-05	1.25023E-05	1.80102E-06	2.09358E-07	1.74993E-08	1.19219E-09	6.25649E-11	3.0276E-12	1.25351E-13
343923305	10.0570	0.000123152	2.92653E-05	6.27224E-06	1.02035E-06	1.26702E-07	1.10559E-08	7.89483E-10	4.4332E-11	2.34022E-12	1.07658E-13
263447105	10.0576	0.000852142	6.38035E-05	5.26033E-06	4.36412E-07	3.92197E-08	3.26983E-09	2.6956E-10	1.96328E-11	1.42108E-12	9.32386E-14
326111105	10.0582	0.000318755	4.96529E-05	7.43124E-06	9.21025E-07	9.76699E-08	8.00453E-09	5.78287E-10	3.459E-11	2.00627E-12	1.03674E-13
411627905	10.0593	0.002765231	0.000326179	3.63917E-05	3.26636E-06	2.5349E-07	1.57534E-08	9.2141E-10	4.7056E-11	2.43979E-12	1.15751E-13
340032305	10.0608	0.003093872	0.000181077	1.20721E-05	8.46588E-07	6.79052E-08	5.21349E-09	3.98496E-10	2.63567E-11	1.68458E-12	9.44857E-14
326162105	10.0632	0.002692172	0.000186388	1.4587E-05	1.19661E-06	1.10826E-07	9.63505E-09	7.88441E-10	5.03959E-11	2.6958E-12	1.07161E-13
